,organization,organizationId,issueId,totNbrOfComments,nbrOfComments
46452,yahoo,16.0,20203.0,7.0,1.0
46453,yahoo,16.0,20211.0,31.0,14.0
46454,yahoo,16.0,20214.0,26.0,1.0
46455,yahoo,16.0,20220.0,20.0,6.0
46456,yahoo,16.0,20234.0,9.0,2.0
46457,yahoo,16.0,20244.0,23.0,7.0
46458,yahoo,16.0,20254.0,2.0,1.0
46459,yahoo,16.0,20258.0,31.0,11.0
46460,yahoo,16.0,20260.0,3.0,2.0
46461,yahoo,16.0,20265.0,14.0,1.0
46462,yahoo,16.0,20267.0,17.0,4.0
46463,yahoo,16.0,20275.0,14.0,1.0
46464,yahoo,16.0,20284.0,28.0,13.0
46465,yahoo,16.0,20285.0,11.0,4.0
46466,yahoo,16.0,20288.0,12.0,3.0
46467,yahoo,16.0,20294.0,17.0,9.0
46468,yahoo,16.0,20295.0,46.0,6.0
46469,yahoo,16.0,20306.0,20.0,6.0
46470,yahoo,16.0,20311.0,29.0,2.0
46471,yahoo,16.0,20318.0,5.0,2.0
46472,yahoo,16.0,20323.0,27.0,15.0
46473,yahoo,16.0,20326.0,9.0,5.0
46474,yahoo,16.0,20327.0,36.0,6.0
46475,yahoo,16.0,20336.0,10.0,1.0
46476,yahoo,16.0,20341.0,16.0,2.0
46477,yahoo,16.0,20348.0,38.0,6.0
46478,yahoo,16.0,20352.0,4.0,2.0
46479,yahoo,16.0,20357.0,22.0,6.0
46480,yahoo,16.0,20358.0,13.0,4.0
46481,yahoo,16.0,20363.0,10.0,1.0
46482,yahoo,16.0,20371.0,27.0,14.0
46483,yahoo,16.0,20372.0,8.0,6.0
46484,yahoo,16.0,20378.0,35.0,15.0
46485,yahoo,16.0,20391.0,38.0,2.0
46486,yahoo,16.0,20394.0,26.0,11.0
46487,yahoo,16.0,20395.0,37.0,2.0
46488,yahoo,16.0,20398.0,9.0,4.0
46489,yahoo,16.0,20399.0,14.0,4.0
46490,yahoo,16.0,20404.0,14.0,2.0
46491,yahoo,16.0,20406.0,45.0,1.0
46492,yahoo,16.0,20407.0,23.0,1.0
46493,yahoo,16.0,20410.0,23.0,1.0
46494,yahoo,16.0,20416.0,9.0,2.0
46495,yahoo,16.0,20418.0,9.0,1.0
46496,yahoo,16.0,20426.0,9.0,1.0
46497,yahoo,16.0,20427.0,15.0,1.0
46498,yahoo,16.0,20434.0,4.0,1.0
46499,yahoo,16.0,20437.0,19.0,11.0
46500,yahoo,16.0,20438.0,18.0,1.0
46501,yahoo,16.0,20440.0,24.0,1.0
46502,yahoo,16.0,20458.0,17.0,2.0
46503,yahoo,16.0,20471.0,5.0,1.0
46504,yahoo,16.0,20475.0,13.0,5.0
46505,yahoo,16.0,20484.0,25.0,1.0
46506,yahoo,16.0,20491.0,5.0,2.0
46507,yahoo,16.0,20493.0,37.0,19.0
46508,yahoo,16.0,20497.0,9.0,2.0
46509,yahoo,16.0,20509.0,10.0,3.0
46510,yahoo,16.0,20523.0,1.0,1.0
46511,yahoo,16.0,20529.0,10.0,1.0
46512,yahoo,16.0,20537.0,11.0,4.0
46513,yahoo,16.0,20540.0,98.0,8.0
46514,yahoo,16.0,20547.0,4.0,1.0
46515,yahoo,16.0,20548.0,32.0,2.0
46516,yahoo,16.0,20551.0,17.0,6.0
46517,yahoo,16.0,20557.0,17.0,3.0
46518,yahoo,16.0,20560.0,6.0,1.0
46519,yahoo,16.0,20571.0,32.0,2.0
46520,yahoo,16.0,20577.0,23.0,1.0
46521,yahoo,16.0,20582.0,39.0,26.0
46522,yahoo,16.0,20585.0,1.0,1.0
46523,yahoo,16.0,20587.0,2.0,1.0
46524,yahoo,16.0,20588.0,21.0,5.0
46525,yahoo,16.0,20589.0,55.0,2.0
46526,yahoo,16.0,20592.0,6.0,1.0
46527,yahoo,16.0,20597.0,12.0,5.0
46528,yahoo,16.0,20601.0,59.0,1.0
46529,yahoo,16.0,20603.0,70.0,12.0
46530,yahoo,16.0,20604.0,1.0,1.0
46531,yahoo,16.0,20609.0,7.0,3.0
46532,yahoo,16.0,20610.0,18.0,5.0
46533,yahoo,16.0,20611.0,26.0,5.0
46534,yahoo,16.0,20625.0,16.0,3.0
46535,yahoo,16.0,20626.0,21.0,9.0
46536,yahoo,16.0,20629.0,3.0,3.0
46537,yahoo,16.0,20634.0,15.0,7.0
46538,yahoo,16.0,20639.0,13.0,2.0
46539,yahoo,16.0,20643.0,11.0,4.0
46540,yahoo,16.0,20644.0,9.0,3.0
46541,yahoo,16.0,20646.0,42.0,18.0
46542,yahoo,16.0,20648.0,9.0,4.0
46543,yahoo,16.0,20650.0,12.0,4.0
46544,yahoo,16.0,20657.0,11.0,8.0
46545,yahoo,16.0,20662.0,36.0,21.0
46546,yahoo,16.0,20665.0,20.0,2.0
46547,yahoo,16.0,20674.0,1.0,1.0
46548,yahoo,16.0,20676.0,8.0,4.0
46549,yahoo,16.0,20680.0,33.0,10.0
46550,yahoo,16.0,20684.0,9.0,3.0
46551,yahoo,16.0,20685.0,1.0,1.0
46552,yahoo,16.0,20692.0,7.0,3.0
46553,yahoo,16.0,20695.0,9.0,2.0
46554,yahoo,16.0,20714.0,10.0,1.0
46555,yahoo,16.0,20721.0,1.0,1.0
46556,yahoo,16.0,20732.0,11.0,1.0
46557,yahoo,16.0,20740.0,10.0,4.0
46558,yahoo,16.0,20744.0,33.0,1.0
46559,yahoo,16.0,20747.0,6.0,1.0
46560,yahoo,16.0,20752.0,9.0,1.0
46561,yahoo,16.0,20753.0,27.0,3.0
46562,yahoo,16.0,20754.0,11.0,1.0
46563,yahoo,16.0,20760.0,10.0,1.0
46564,yahoo,16.0,20767.0,38.0,10.0
46565,yahoo,16.0,20769.0,4.0,1.0
46566,yahoo,16.0,20770.0,27.0,1.0
46567,yahoo,16.0,20775.0,19.0,1.0
46568,yahoo,16.0,20776.0,3.0,2.0
46569,yahoo,16.0,20777.0,23.0,1.0
46570,yahoo,16.0,20780.0,4.0,1.0
46571,yahoo,16.0,20783.0,15.0,2.0
46572,yahoo,16.0,20785.0,4.0,1.0
46573,yahoo,16.0,20786.0,2.0,2.0
46574,yahoo,16.0,20792.0,6.0,4.0
46575,yahoo,16.0,20795.0,10.0,1.0
46576,yahoo,16.0,20803.0,11.0,5.0
46577,yahoo,16.0,20804.0,5.0,5.0
46578,yahoo,16.0,20813.0,2.0,1.0
46579,yahoo,16.0,20817.0,18.0,3.0
46580,yahoo,16.0,20820.0,39.0,1.0
46581,yahoo,16.0,20831.0,41.0,2.0
46582,yahoo,16.0,20846.0,19.0,2.0
46583,yahoo,16.0,20848.0,2.0,1.0
46584,yahoo,16.0,20857.0,21.0,1.0
46585,yahoo,16.0,20858.0,13.0,2.0
46586,yahoo,16.0,20861.0,10.0,5.0
46587,yahoo,16.0,20864.0,11.0,1.0
46588,yahoo,16.0,20870.0,9.0,3.0
46589,yahoo,16.0,20877.0,16.0,3.0
46590,yahoo,16.0,20893.0,13.0,2.0
46591,yahoo,16.0,20899.0,13.0,6.0
46592,yahoo,16.0,20901.0,9.0,5.0
46593,yahoo,16.0,20904.0,27.0,9.0
46594,yahoo,16.0,20913.0,1.0,1.0
46595,yahoo,16.0,20920.0,2.0,1.0
46596,yahoo,16.0,20921.0,7.0,5.0
46597,yahoo,16.0,20932.0,24.0,1.0
46598,yahoo,16.0,20937.0,17.0,7.0
46599,yahoo,16.0,20939.0,6.0,6.0
46600,yahoo,16.0,20941.0,42.0,4.0
46601,yahoo,16.0,20946.0,24.0,5.0
46602,yahoo,16.0,20947.0,5.0,3.0
46603,yahoo,16.0,20948.0,14.0,5.0
46604,yahoo,16.0,20949.0,35.0,3.0
46605,yahoo,16.0,20955.0,11.0,1.0
46606,yahoo,16.0,20957.0,22.0,2.0
46607,yahoo,16.0,20962.0,9.0,2.0
46608,yahoo,16.0,20964.0,15.0,1.0
46609,yahoo,16.0,20967.0,9.0,1.0
46610,yahoo,16.0,20975.0,7.0,1.0
46611,yahoo,16.0,20976.0,20.0,3.0
46612,yahoo,16.0,20977.0,17.0,8.0
46613,yahoo,16.0,20979.0,38.0,5.0
46614,yahoo,16.0,20982.0,1.0,1.0
46615,yahoo,16.0,20988.0,18.0,5.0
46616,yahoo,16.0,20993.0,9.0,1.0
46617,yahoo,16.0,21009.0,4.0,2.0
46618,yahoo,16.0,21023.0,15.0,2.0
46619,yahoo,16.0,21024.0,16.0,1.0
46620,yahoo,16.0,21025.0,2.0,1.0
46621,yahoo,16.0,21036.0,66.0,1.0
46622,yahoo,16.0,21048.0,5.0,4.0
46623,yahoo,16.0,21060.0,23.0,13.0
46624,yahoo,16.0,21061.0,13.0,5.0
46625,yahoo,16.0,21062.0,9.0,3.0
46626,yahoo,16.0,21071.0,4.0,2.0
46627,yahoo,16.0,21072.0,82.0,1.0
46628,yahoo,16.0,21081.0,12.0,7.0
46629,yahoo,16.0,21087.0,22.0,1.0
46630,yahoo,16.0,21092.0,7.0,4.0
46631,yahoo,16.0,21093.0,13.0,5.0
46632,yahoo,16.0,21098.0,24.0,1.0
46633,yahoo,16.0,21099.0,7.0,5.0
46634,yahoo,16.0,21100.0,15.0,1.0
46635,yahoo,16.0,21101.0,12.0,3.0
46636,yahoo,16.0,21105.0,22.0,7.0
46637,yahoo,16.0,21111.0,31.0,1.0
46638,yahoo,16.0,21115.0,5.0,1.0
46639,yahoo,16.0,21122.0,16.0,2.0
46640,yahoo,16.0,21126.0,3.0,1.0
46641,yahoo,16.0,21129.0,1.0,1.0
46642,yahoo,16.0,21137.0,10.0,2.0
46643,yahoo,16.0,21142.0,3.0,2.0
46644,yahoo,16.0,21151.0,11.0,1.0
46645,yahoo,16.0,21153.0,9.0,1.0
46646,yahoo,16.0,21154.0,1.0,1.0
46647,yahoo,16.0,21183.0,22.0,12.0
46648,yahoo,16.0,21187.0,31.0,9.0
46649,yahoo,16.0,21200.0,2.0,1.0
46650,yahoo,16.0,21204.0,86.0,2.0
46651,yahoo,16.0,21210.0,14.0,3.0
46652,yahoo,16.0,21212.0,15.0,1.0
46653,yahoo,16.0,21220.0,7.0,2.0
46654,yahoo,16.0,21225.0,1.0,1.0
46655,yahoo,16.0,21252.0,30.0,1.0
46656,yahoo,16.0,21273.0,28.0,7.0
46657,yahoo,16.0,21275.0,7.0,1.0
46658,yahoo,16.0,21290.0,18.0,3.0
46659,yahoo,16.0,21299.0,13.0,8.0
46660,yahoo,16.0,21300.0,15.0,7.0
46661,yahoo,16.0,21301.0,9.0,3.0
46662,yahoo,16.0,21302.0,13.0,6.0
46663,yahoo,16.0,21325.0,4.0,1.0
46664,yahoo,16.0,21339.0,5.0,1.0
46665,yahoo,16.0,21340.0,6.0,2.0
46666,yahoo,16.0,21341.0,3.0,1.0
46667,yahoo,16.0,21354.0,1.0,1.0
46668,yahoo,16.0,21363.0,10.0,2.0
46669,yahoo,16.0,21364.0,36.0,4.0
46670,yahoo,16.0,21393.0,17.0,3.0
46671,yahoo,16.0,21398.0,22.0,2.0
46672,yahoo,16.0,21399.0,25.0,1.0
46673,yahoo,16.0,21400.0,10.0,1.0
46674,yahoo,16.0,21405.0,30.0,9.0
46675,yahoo,16.0,21409.0,23.0,2.0
46676,yahoo,16.0,21411.0,6.0,1.0
46677,yahoo,16.0,21418.0,25.0,5.0
46678,yahoo,16.0,21442.0,3.0,1.0
46679,yahoo,16.0,21467.0,18.0,2.0
46680,yahoo,16.0,21469.0,28.0,15.0
46681,yahoo,16.0,21495.0,13.0,1.0
46682,yahoo,16.0,21499.0,18.0,9.0
46683,yahoo,16.0,21502.0,2.0,1.0
46684,yahoo,16.0,21529.0,27.0,11.0
46685,yahoo,16.0,21539.0,16.0,8.0
46686,yahoo,16.0,21540.0,3.0,3.0
46687,yahoo,16.0,21541.0,37.0,5.0
46688,yahoo,16.0,21560.0,23.0,16.0
46689,yahoo,16.0,21562.0,18.0,11.0
46690,yahoo,16.0,21570.0,18.0,7.0
46691,yahoo,16.0,21587.0,36.0,5.0
46692,yahoo,16.0,21588.0,24.0,3.0
46693,yahoo,16.0,21598.0,79.0,11.0
46694,yahoo,16.0,21607.0,31.0,11.0
46695,yahoo,16.0,21617.0,33.0,4.0
46696,yahoo,16.0,21629.0,21.0,8.0
46697,yahoo,16.0,21630.0,21.0,10.0
46698,yahoo,16.0,21636.0,3.0,2.0
46699,yahoo,16.0,21637.0,21.0,7.0
46700,yahoo,16.0,21639.0,20.0,12.0
46701,yahoo,16.0,21649.0,6.0,1.0
46702,yahoo,16.0,21651.0,24.0,2.0
46703,yahoo,16.0,21699.0,2.0,1.0
46704,yahoo,16.0,21736.0,8.0,3.0
46705,yahoo,16.0,21746.0,50.0,4.0
46706,yahoo,16.0,21754.0,19.0,1.0
46707,yahoo,16.0,21777.0,11.0,1.0
46708,yahoo,16.0,21791.0,2.0,1.0
46709,yahoo,16.0,21793.0,3.0,3.0
46710,yahoo,16.0,21794.0,2.0,2.0
46711,yahoo,16.0,21796.0,19.0,5.0
46712,yahoo,16.0,21807.0,16.0,1.0
46713,yahoo,16.0,21809.0,13.0,6.0
46714,yahoo,16.0,21816.0,20.0,1.0
46715,yahoo,16.0,21817.0,14.0,6.0
46716,yahoo,16.0,21824.0,2.0,2.0
46717,yahoo,16.0,21838.0,16.0,10.0
46718,yahoo,16.0,21839.0,13.0,5.0
46719,yahoo,16.0,21840.0,1.0,1.0
46720,yahoo,16.0,21841.0,45.0,4.0
46721,yahoo,16.0,21842.0,16.0,9.0
46722,yahoo,16.0,21849.0,4.0,1.0
46723,yahoo,16.0,21855.0,11.0,1.0
46724,yahoo,16.0,21856.0,1.0,1.0
46725,yahoo,16.0,21881.0,12.0,3.0
46726,yahoo,16.0,21884.0,5.0,2.0
46727,yahoo,16.0,21886.0,37.0,2.0
46728,yahoo,16.0,21887.0,38.0,1.0
46729,yahoo,16.0,21888.0,2.0,2.0
46730,yahoo,16.0,21895.0,9.0,1.0
46731,yahoo,16.0,21898.0,2.0,2.0
46732,yahoo,16.0,21899.0,4.0,3.0
46733,yahoo,16.0,21901.0,1.0,1.0
46734,yahoo,16.0,21903.0,13.0,2.0
46735,yahoo,16.0,21912.0,19.0,12.0
46736,yahoo,16.0,21917.0,3.0,2.0
46737,yahoo,16.0,21922.0,4.0,2.0
46738,yahoo,16.0,21950.0,9.0,4.0
46739,yahoo,16.0,21956.0,52.0,2.0
46740,yahoo,16.0,21968.0,31.0,1.0
46741,yahoo,16.0,21972.0,6.0,1.0
46742,yahoo,16.0,21994.0,17.0,10.0
46743,yahoo,16.0,21999.0,13.0,1.0
46744,yahoo,16.0,22000.0,4.0,2.0
46745,yahoo,16.0,22002.0,15.0,10.0
46746,yahoo,16.0,22023.0,21.0,4.0
46747,yahoo,16.0,22024.0,8.0,2.0
46748,yahoo,16.0,22029.0,8.0,4.0
46749,yahoo,16.0,22030.0,4.0,3.0
46750,yahoo,16.0,22031.0,3.0,2.0
46751,yahoo,16.0,22056.0,7.0,3.0
46752,yahoo,16.0,22070.0,5.0,3.0
46753,yahoo,16.0,22071.0,6.0,3.0
46754,yahoo,16.0,22124.0,3.0,2.0
46755,yahoo,16.0,22141.0,16.0,3.0
46756,yahoo,16.0,22155.0,29.0,7.0
46757,yahoo,16.0,22159.0,10.0,1.0
46758,yahoo,16.0,22175.0,6.0,1.0
46759,yahoo,16.0,22178.0,16.0,7.0
46760,yahoo,16.0,22179.0,61.0,6.0
46761,yahoo,16.0,22185.0,21.0,8.0
46762,yahoo,16.0,22195.0,7.0,6.0
46763,yahoo,16.0,22200.0,50.0,5.0
46764,yahoo,16.0,22201.0,40.0,3.0
46765,yahoo,16.0,22206.0,2.0,1.0
46766,yahoo,16.0,22217.0,13.0,4.0
46767,yahoo,16.0,22232.0,16.0,5.0
46768,yahoo,16.0,22240.0,25.0,11.0
46769,yahoo,16.0,22243.0,13.0,8.0
46770,yahoo,16.0,22244.0,7.0,2.0
46771,yahoo,16.0,22245.0,9.0,4.0
46772,yahoo,16.0,22246.0,1.0,1.0
46773,yahoo,16.0,22247.0,7.0,2.0
46774,yahoo,16.0,22248.0,13.0,8.0
46775,yahoo,16.0,22257.0,6.0,3.0
46776,yahoo,16.0,22258.0,5.0,1.0
46777,yahoo,16.0,22267.0,31.0,10.0
46778,yahoo,16.0,22269.0,6.0,1.0
46779,yahoo,16.0,22270.0,25.0,1.0
46780,yahoo,16.0,22282.0,18.0,2.0
46781,yahoo,16.0,22300.0,21.0,2.0
46782,yahoo,16.0,22318.0,15.0,8.0
46783,yahoo,16.0,22321.0,13.0,1.0
46784,yahoo,16.0,22327.0,26.0,5.0
46785,yahoo,16.0,22329.0,11.0,6.0
46786,yahoo,16.0,22330.0,15.0,2.0
46787,yahoo,16.0,22332.0,9.0,3.0
46788,yahoo,16.0,22337.0,14.0,7.0
46789,yahoo,16.0,22348.0,25.0,1.0
46790,yahoo,16.0,22349.0,56.0,23.0
46791,yahoo,16.0,22353.0,9.0,4.0
46792,yahoo,16.0,22355.0,23.0,2.0
46793,yahoo,16.0,22356.0,2.0,1.0
46794,yahoo,16.0,22357.0,3.0,1.0
46795,yahoo,16.0,22359.0,12.0,3.0
46796,yahoo,16.0,22361.0,11.0,4.0
46797,yahoo,16.0,22365.0,16.0,1.0
46798,yahoo,16.0,22366.0,21.0,14.0
46799,yahoo,16.0,22367.0,20.0,1.0
46800,yahoo,16.0,22369.0,61.0,17.0
46801,yahoo,16.0,22375.0,13.0,2.0
46802,yahoo,16.0,22384.0,2.0,1.0
46803,yahoo,16.0,22388.0,10.0,1.0
46804,yahoo,16.0,22390.0,5.0,2.0
46805,yahoo,16.0,22391.0,3.0,1.0
46806,yahoo,16.0,22402.0,17.0,4.0
46807,yahoo,16.0,22404.0,14.0,2.0
46808,yahoo,16.0,22408.0,4.0,2.0
46809,yahoo,16.0,22414.0,9.0,1.0
46810,yahoo,16.0,22421.0,9.0,1.0
46811,yahoo,16.0,22423.0,9.0,3.0
46812,yahoo,16.0,22426.0,18.0,10.0
46813,yahoo,16.0,22433.0,4.0,1.0
46814,yahoo,16.0,22441.0,10.0,1.0
46815,yahoo,16.0,22451.0,2.0,1.0
46816,yahoo,16.0,22456.0,3.0,1.0
46817,yahoo,16.0,22460.0,13.0,1.0
46818,yahoo,16.0,22464.0,18.0,3.0
46819,yahoo,16.0,22474.0,27.0,2.0
46820,yahoo,16.0,22499.0,3.0,3.0
46821,yahoo,16.0,22505.0,15.0,6.0
46822,yahoo,16.0,22510.0,47.0,1.0
46823,yahoo,16.0,22511.0,9.0,1.0
46824,yahoo,16.0,22516.0,56.0,7.0
46825,yahoo,16.0,22536.0,3.0,1.0
46826,yahoo,16.0,22545.0,39.0,11.0
46827,yahoo,16.0,22546.0,4.0,1.0
46828,yahoo,16.0,22547.0,6.0,1.0
46829,yahoo,16.0,22559.0,8.0,1.0
46830,yahoo,16.0,22573.0,8.0,3.0
46831,yahoo,16.0,22580.0,19.0,1.0
46832,yahoo,16.0,22583.0,11.0,3.0
46833,yahoo,16.0,22589.0,11.0,3.0
46834,yahoo,16.0,22595.0,11.0,3.0
46835,yahoo,16.0,22603.0,3.0,3.0
46836,yahoo,16.0,22604.0,8.0,2.0
46837,yahoo,16.0,22606.0,11.0,3.0
46838,yahoo,16.0,22608.0,23.0,2.0
46839,yahoo,16.0,22620.0,4.0,1.0
46840,yahoo,16.0,22636.0,13.0,3.0
46841,yahoo,16.0,22637.0,4.0,1.0
46842,yahoo,16.0,22640.0,28.0,12.0
46843,yahoo,16.0,22650.0,3.0,2.0
46844,yahoo,16.0,22655.0,23.0,13.0
46845,yahoo,16.0,22665.0,23.0,7.0
46846,yahoo,16.0,22700.0,5.0,1.0
46847,yahoo,16.0,22704.0,7.0,4.0
46848,yahoo,16.0,22710.0,14.0,4.0
46849,yahoo,16.0,22722.0,15.0,2.0
46850,yahoo,16.0,22730.0,10.0,2.0
46851,yahoo,16.0,22731.0,2.0,2.0
46852,yahoo,16.0,22742.0,2.0,1.0
46853,yahoo,16.0,22771.0,2.0,2.0
46854,yahoo,16.0,22772.0,1.0,1.0
46855,yahoo,16.0,22807.0,122.0,16.0
46856,yahoo,16.0,22808.0,28.0,3.0
46857,yahoo,16.0,22825.0,5.0,2.0
46858,yahoo,16.0,22830.0,30.0,4.0
46859,yahoo,16.0,22831.0,29.0,8.0
46860,yahoo,16.0,22840.0,24.0,2.0
46861,yahoo,16.0,22875.0,18.0,1.0
46862,yahoo,16.0,22881.0,1.0,1.0
46863,yahoo,16.0,22883.0,11.0,1.0
46864,yahoo,16.0,22884.0,24.0,2.0
46865,yahoo,16.0,22899.0,46.0,19.0
46866,yahoo,16.0,22900.0,1.0,1.0
46867,yahoo,16.0,22917.0,8.0,5.0
46868,yahoo,16.0,22919.0,12.0,8.0
46869,yahoo,16.0,22920.0,4.0,2.0
46870,yahoo,16.0,22935.0,14.0,7.0
46871,yahoo,16.0,22936.0,11.0,2.0
46872,yahoo,16.0,22988.0,15.0,3.0
46873,yahoo,16.0,23003.0,17.0,6.0
46874,yahoo,16.0,23007.0,20.0,1.0
46875,yahoo,16.0,23012.0,11.0,2.0
46876,yahoo,16.0,23015.0,20.0,12.0
46877,yahoo,16.0,23049.0,1.0,1.0
46878,yahoo,16.0,23052.0,9.0,4.0
46879,yahoo,16.0,23062.0,14.0,1.0
46880,yahoo,16.0,23068.0,34.0,2.0
46881,yahoo,16.0,23073.0,3.0,1.0
46882,yahoo,16.0,23076.0,2.0,1.0
46883,yahoo,16.0,23093.0,32.0,11.0
46884,yahoo,16.0,23115.0,2.0,1.0
46885,yahoo,16.0,23138.0,32.0,1.0
46886,yahoo,16.0,23139.0,19.0,7.0
46887,yahoo,16.0,23153.0,13.0,6.0
46888,yahoo,16.0,23154.0,13.0,1.0
46889,yahoo,16.0,23158.0,20.0,1.0
46890,yahoo,16.0,23161.0,10.0,3.0
46891,yahoo,16.0,23165.0,26.0,11.0
46892,yahoo,16.0,23171.0,3.0,1.0
46893,yahoo,16.0,23178.0,13.0,5.0
46894,yahoo,16.0,23181.0,12.0,1.0
46895,yahoo,16.0,23187.0,15.0,4.0
46896,yahoo,16.0,23193.0,14.0,7.0
46897,yahoo,16.0,23215.0,9.0,5.0
46898,yahoo,16.0,23219.0,37.0,2.0
46899,yahoo,16.0,23225.0,46.0,1.0
46900,yahoo,16.0,23234.0,37.0,6.0
46901,yahoo,16.0,23241.0,23.0,5.0
46902,yahoo,16.0,23243.0,14.0,8.0
46903,yahoo,16.0,23244.0,8.0,1.0
46904,yahoo,16.0,23268.0,46.0,1.0
46905,yahoo,16.0,23274.0,20.0,3.0
46906,yahoo,16.0,23278.0,11.0,1.0
46907,yahoo,16.0,23286.0,15.0,4.0
46908,yahoo,16.0,23294.0,13.0,1.0
46909,yahoo,16.0,23296.0,1.0,1.0
46910,yahoo,16.0,23314.0,26.0,1.0
46911,yahoo,16.0,23335.0,20.0,2.0
46912,yahoo,16.0,23352.0,4.0,1.0
46913,yahoo,16.0,23357.0,2.0,1.0
46914,yahoo,16.0,23358.0,2.0,1.0
46915,yahoo,16.0,23366.0,104.0,1.0
46916,yahoo,16.0,23383.0,25.0,1.0
46917,yahoo,16.0,23387.0,27.0,8.0
46918,yahoo,16.0,23391.0,70.0,26.0
46919,yahoo,16.0,23392.0,12.0,4.0
46920,yahoo,16.0,23393.0,39.0,15.0
46921,yahoo,16.0,23403.0,2.0,1.0
46922,yahoo,16.0,23410.0,12.0,2.0
46923,yahoo,16.0,23428.0,15.0,1.0
46924,yahoo,16.0,23447.0,27.0,2.0
46925,yahoo,16.0,23466.0,31.0,11.0
46926,yahoo,16.0,23470.0,13.0,5.0
46927,yahoo,16.0,23477.0,2.0,1.0
46928,yahoo,16.0,23480.0,16.0,1.0
46929,yahoo,16.0,23499.0,31.0,19.0
46930,yahoo,16.0,23514.0,2.0,1.0
46931,yahoo,16.0,23515.0,63.0,5.0
46932,yahoo,16.0,23517.0,33.0,8.0
46933,yahoo,16.0,23518.0,12.0,1.0
46934,yahoo,16.0,23526.0,17.0,1.0
46935,yahoo,16.0,23527.0,21.0,9.0
46936,yahoo,16.0,23551.0,2.0,1.0
46937,yahoo,16.0,23553.0,3.0,2.0
46938,yahoo,16.0,23554.0,5.0,3.0
46939,yahoo,16.0,23555.0,5.0,3.0
46940,yahoo,16.0,23556.0,9.0,5.0
46941,yahoo,16.0,23557.0,10.0,5.0
46942,yahoo,16.0,23558.0,11.0,2.0
46943,yahoo,16.0,23564.0,41.0,4.0
46944,yahoo,16.0,23565.0,27.0,1.0
46945,yahoo,16.0,23566.0,2.0,1.0
46946,yahoo,16.0,23567.0,28.0,8.0
46947,yahoo,16.0,23570.0,13.0,4.0
46948,yahoo,16.0,23580.0,44.0,9.0
46949,yahoo,16.0,23586.0,3.0,2.0
46950,yahoo,16.0,23600.0,18.0,3.0
46951,yahoo,16.0,23607.0,4.0,3.0
46952,yahoo,16.0,23622.0,20.0,7.0
46953,yahoo,16.0,23624.0,18.0,1.0
46954,yahoo,16.0,23626.0,26.0,3.0
46955,yahoo,16.0,23631.0,35.0,9.0
46956,yahoo,16.0,23632.0,14.0,1.0
46957,yahoo,16.0,23633.0,38.0,18.0
46958,yahoo,16.0,23649.0,40.0,23.0
46959,yahoo,16.0,23650.0,20.0,2.0
46960,yahoo,16.0,23651.0,18.0,1.0
46961,yahoo,16.0,23659.0,3.0,1.0
46962,yahoo,16.0,23660.0,19.0,2.0
46963,yahoo,16.0,23663.0,11.0,1.0
46964,yahoo,16.0,23665.0,23.0,2.0
46965,yahoo,16.0,23668.0,22.0,1.0
46966,yahoo,16.0,23699.0,18.0,1.0
46967,yahoo,16.0,23700.0,13.0,3.0
46968,yahoo,16.0,23707.0,12.0,3.0
46969,yahoo,16.0,23713.0,19.0,9.0
46970,yahoo,16.0,23715.0,2.0,1.0
46971,yahoo,16.0,23719.0,37.0,4.0
46972,yahoo,16.0,23729.0,44.0,16.0
46973,yahoo,16.0,23736.0,5.0,2.0
46974,yahoo,16.0,23752.0,30.0,1.0
46975,yahoo,16.0,23758.0,30.0,11.0
46976,yahoo,16.0,23759.0,2.0,1.0
46977,yahoo,16.0,23760.0,19.0,11.0
46978,yahoo,16.0,23761.0,28.0,14.0
46979,yahoo,16.0,23764.0,2.0,2.0
46980,yahoo,16.0,23768.0,35.0,15.0
46981,yahoo,16.0,23776.0,22.0,11.0
46982,yahoo,16.0,23782.0,67.0,1.0
46983,yahoo,16.0,23804.0,27.0,7.0
46984,yahoo,16.0,23819.0,11.0,1.0
46985,yahoo,16.0,23824.0,6.0,3.0
46986,yahoo,16.0,23833.0,58.0,9.0
46987,yahoo,16.0,23847.0,13.0,1.0
46988,yahoo,16.0,23854.0,27.0,11.0
46989,yahoo,16.0,23856.0,7.0,3.0
46990,yahoo,16.0,23859.0,13.0,4.0
46991,yahoo,16.0,23863.0,20.0,10.0
46992,yahoo,16.0,23868.0,2.0,2.0
46993,yahoo,16.0,23871.0,4.0,3.0
46994,yahoo,16.0,23872.0,14.0,4.0
46995,yahoo,16.0,23876.0,16.0,9.0
46996,yahoo,16.0,23902.0,20.0,8.0
46997,yahoo,16.0,23905.0,41.0,1.0
46998,yahoo,16.0,23906.0,11.0,3.0
46999,yahoo,16.0,23914.0,3.0,1.0
47000,yahoo,16.0,23915.0,42.0,2.0
47001,yahoo,16.0,23931.0,34.0,2.0
47002,yahoo,16.0,23939.0,16.0,1.0
47003,yahoo,16.0,23944.0,17.0,3.0
47004,yahoo,16.0,23960.0,11.0,5.0
47005,yahoo,16.0,23966.0,43.0,15.0
47006,yahoo,16.0,23971.0,2.0,1.0
47007,yahoo,16.0,23976.0,14.0,2.0
47008,yahoo,16.0,23979.0,15.0,4.0
47009,yahoo,16.0,23981.0,12.0,4.0
